business_id,review_id,sentence_id,sentence,stars,date,sentiment,sentiment_conf,topic_id,topic_keywords
D_sIoGDRaLJv0DAIc46MMA,tzXoZxf4E9_28h7yXKJ6tQ,tzXoZxf4E9_28h7yXKJ6tQ_s14,BBQ Shrimp & Grits - Gulf shrimp sautéed in beer & rosemary butter over creamy stone ground grits (15$).,4.0,2019-05-08 14:05:12,0,0.8689630031585693,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,tzXoZxf4E9_28h7yXKJ6tQ,tzXoZxf4E9_28h7yXKJ6tQ_s15,Grits were creamy and paired wonderfully with the BBQ shrimp.,4.0,2019-05-08 14:05:12,1,0.9998493194580078,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,tzXoZxf4E9_28h7yXKJ6tQ,tzXoZxf4E9_28h7yXKJ6tQ_s16,"I would say if you enjoy textures, this dish is more ""mushy/ soft"".",4.0,2019-05-08 14:05:12,0,0.9769110083580016,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,tzXoZxf4E9_28h7yXKJ6tQ,tzXoZxf4E9_28h7yXKJ6tQ_s17,Manfriend added the pig candy bacon (3.5$ for 2.5 slices) & it really took this dish to the next level by adding texture & sweetness.,4.0,2019-05-08 14:05:12,1,0.996448278427124,-1,
D_sIoGDRaLJv0DAIc46MMA,tzXoZxf4E9_28h7yXKJ6tQ,tzXoZxf4E9_28h7yXKJ6tQ_s19,Everyone from the hostess to the servers were welcoming & kind.,4.0,2019-05-08 14:05:12,1,0.9997968077659608,-1,
D_sIoGDRaLJv0DAIc46MMA,qrvRy3WbP6qm-ZUXk_MZwQ,qrvRy3WbP6qm-ZUXk_MZwQ_s2,"She had great energy, and made us feel right at home.",5.0,2019-09-27 15:15:25,1,0.9998866319656372,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,qrvRy3WbP6qm-ZUXk_MZwQ,qrvRy3WbP6qm-ZUXk_MZwQ_s3,The food here is delicious.,5.0,2019-09-27 15:15:25,1,0.9998818635940552,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,qrvRy3WbP6qm-ZUXk_MZwQ,qrvRy3WbP6qm-ZUXk_MZwQ_s5,"This location is a lot more intimate than the New Orleans location, so check it out.",5.0,2019-09-27 15:15:25,1,0.9995937943458556,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s1,From the time my wife and I walked into this AMAZING casual establishment we were SOLD!!!,5.0,2019-06-08 16:46:35,1,0.9994729161262512,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s2,Everything was clean and just welcoming from the hostess' demeanor all the way to management being visible on the floor ready to jump in to assist when needed.,5.0,2019-06-08 16:46:35,1,0.9983686804771424,-1,
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s3,Today we were served by the AWESOME Liz!!!,5.0,2019-06-08 16:46:35,1,0.9995948672294616,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s4,"Liz's attitude was very good......her aura was just natural and unrehearsed whenever she checked on us, even when she checked on her other tables!!!",5.0,2019-06-08 16:46:35,1,0.9996939897537231,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s5,It's rare to have someone compliment things like the scent of a fragrance and have the ability to make both my wife and myself laugh!,5.0,2019-06-08 16:46:35,1,0.9998548030853271,-1,
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s6,This experience has definitely made us regulars and we'll bring family and friends to this particular location!!!,5.0,2019-06-08 16:46:35,1,0.9998557567596436,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,Y3P3ZBbbuY5UhRUvIjT5Kw,Y3P3ZBbbuY5UhRUvIjT5Kw_s7,Liz we look forward to seeing you again and thanks for suggesting the Bacon Infused Blood Mary and The Big Easy Mimosa.,5.0,2019-06-08 16:46:35,1,0.9997872710227966,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,lmMEeZchrPn_YyPwwEmTzQ,lmMEeZchrPn_YyPwwEmTzQ_s2,Ordered the southern breakfast and a biscuit.,5.0,2019-07-01 15:04:20,1,0.8185914754867554,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,lmMEeZchrPn_YyPwwEmTzQ,lmMEeZchrPn_YyPwwEmTzQ_s3,Everything was great and the biscuits are large and tasty with the honey butter they make.,5.0,2019-07-01 15:04:20,1,0.999868631362915,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,lmMEeZchrPn_YyPwwEmTzQ,lmMEeZchrPn_YyPwwEmTzQ_s4,My niece can not eat gluten and they made sure they fixed her omelette separate from others.,5.0,2019-07-01 15:04:20,0,0.9773402214050292,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,lmMEeZchrPn_YyPwwEmTzQ,lmMEeZchrPn_YyPwwEmTzQ_s5,I got her biscuit but had to get to go box for it.,5.0,2019-07-01 15:04:20,0,0.9978263974189758,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,lmMEeZchrPn_YyPwwEmTzQ,lmMEeZchrPn_YyPwwEmTzQ_s6,"Second time we've eaten there, we are from out of state, from Texas.",5.0,2019-07-01 15:04:20,0,0.9570640325546264,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,bvNGf4dcdeNnxFZVzm4j0A,bvNGf4dcdeNnxFZVzm4j0A_s2,Ambiance was laid back with the right tone of music.,5.0,2019-12-16 17:04:01,1,0.9998770952224731,7,"experience, great experience, experience good, thank, good"
D_sIoGDRaLJv0DAIc46MMA,bvNGf4dcdeNnxFZVzm4j0A,bvNGf4dcdeNnxFZVzm4j0A_s4,Manager Jerry had the best personality.,5.0,2019-12-16 17:04:01,1,0.9998231530189514,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s1,"The first time I went to this location was, Friday, May 10 at lunchtime.",3.0,2019-05-23 18:30:46,0,0.8562381267547607,-1,
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s2,"It wasn't crowded, but parking was bad.",3.0,2019-05-23 18:30:46,0,0.9993706345558168,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s3,Thankfully vallet parking was available.,3.0,2019-05-23 18:30:46,0,0.9986658096313475,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s4,Today a group of friends met there for breakfast & parking was a NIGHTMARE!,3.0,2019-05-23 18:30:46,0,0.9987210631370544,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s5,I was told that vallet parking was only on Saturday & Sunday.,3.0,2019-05-23 18:30:46,0,0.9987149238586426,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,soIRSi7bzyBKftLedzHYLA,soIRSi7bzyBKftLedzHYLA_s6,We'll be back when the parking problem is solved.,3.0,2019-05-23 18:30:46,0,0.9667863845825196,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s1,I love the Ruby Slipper locations and I am so excited about their new venture on Metairie Road!,5.0,2019-03-31 18:15:09,1,0.9998478889465332,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s2,"This is a great location and, being a Westbanker, it might actually be easier for me to get to this location and park, rather than weave all around uptown getting to the Magazine St. location.",5.0,2019-03-31 18:15:09,1,0.7844874858856201,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s3,I'm pretty excited that this is here.,5.0,2019-03-31 18:15:09,1,0.9997866749763488,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s4,We were here for brunch this morning and I love what they've done with the place.,5.0,2019-03-31 18:15:09,1,0.9998257756233216,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s5,"Of course, the restaurant is decorated in their signature red accents and has the cozy feeling of their other locations.",5.0,2019-03-31 18:15:09,1,0.9997217059135436,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s6,Monica was our waitress and she immediately took our drink order as soon as we sat down and she told us all about the specials.,5.0,2019-03-31 18:15:09,1,0.9814258813858032,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s7,Ruby Slipper's Chicken St. Charles is one of my favorites.,5.0,2019-03-31 18:15:09,1,0.9993077516555786,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s8,"It's two biscuits topped with fried chicken, poached eggs and their special benedict sauce.",5.0,2019-03-31 18:15:09,0,0.8847977519035339,-1,
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s9,It's really one of the best things ever and it works well for breakfast or lunch.,5.0,2019-03-31 18:15:09,1,0.9998188614845276,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s10,I got that with a side of grits and David got the catfish and grits.,5.0,2019-03-31 18:15:09,1,0.9921464323997498,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s11,"As usual, my Chicken St. Charles was phenomenal.",5.0,2019-03-31 18:15:09,1,0.9996198415756226,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s12,The chicken was juicy and fried golden brown and I love how the poached egg oozes onto the chicken and biscuit bringing the whole thing together.,5.0,2019-03-31 18:15:09,1,0.9994007349014282,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s13,"The grits were fabulous, as usual, and I just love how creamy they are.",5.0,2019-03-31 18:15:09,1,0.9998500347137452,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s14,David loved his catfish and grits and we both agreed we would order all of this again.,5.0,2019-03-31 18:15:09,1,0.9995664954185486,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s15,One thing that I really want to try is the French toast batons.,5.0,2019-03-31 18:15:09,0,0.9796890616416932,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s16,Sliced up French toast that's all sweet and sugary?,5.0,2019-03-31 18:15:09,1,0.9975048899650574,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s18,Monica was a fabulous waitress and she really did her best to make our experience memorable.,5.0,2019-03-31 18:15:09,1,0.9998700618743896,-1,
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s19,This Ruby Slipper is going to be a great addition to the area and I expect it to be pretty packed every weekend.,5.0,2019-03-31 18:15:09,1,0.999698281288147,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,wECFKVBqsFHMwzfQFg8lJQ,wECFKVBqsFHMwzfQFg8lJQ_s20,I can't wait to return.,5.0,2019-03-31 18:15:09,1,0.988680362701416,5,"definitely, soon, wait, ll, return"
D_sIoGDRaLJv0DAIc46MMA,YhV8eyXOmKmWQxgIn1iBpQ,YhV8eyXOmKmWQxgIn1iBpQ_s1,We had an amazing time here with our server Justin.,5.0,2019-09-26 15:16:22,1,0.9998257756233216,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,YhV8eyXOmKmWQxgIn1iBpQ,YhV8eyXOmKmWQxgIn1iBpQ_s2,Food was awesome and we ended the experience with the a fun loving entertaining manager nice meeting you jerry,5.0,2019-09-26 15:16:22,1,0.9998738765716552,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,oLNbARUmHFOgsvkwiYzUAw,oLNbARUmHFOgsvkwiYzUAw_s1,Such a cute New Orleans gem!,4.0,2019-06-12 01:53:33,1,0.999882698059082,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,oLNbARUmHFOgsvkwiYzUAw,oLNbARUmHFOgsvkwiYzUAw_s2,"I got a delicious southern breakfast with grits, eggs, fried green tomatoes, a biscuit with delicious honey butter, and a side of buttermilk pancakes because why not!",4.0,2019-06-12 01:53:33,1,0.9992412328720092,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,oLNbARUmHFOgsvkwiYzUAw,oLNbARUmHFOgsvkwiYzUAw_s3,Cute spot with sweet hosts and cute aesthetic.,4.0,2019-06-12 01:53:33,1,0.9998761415481568,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,_4KDBKrPJ4oGxrrKJGHMyg,_4KDBKrPJ4oGxrrKJGHMyg_s1,"My fish and grits were amazing, have to say whats up with three little pieces of fish ( they are very good).",4.0,2019-07-07 21:10:20,1,0.99985933303833,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,_4KDBKrPJ4oGxrrKJGHMyg,_4KDBKrPJ4oGxrrKJGHMyg_s2,"However, they were the size of my pinky‍.",4.0,2019-07-07 21:10:20,0,0.7903277277946472,-1,
D_sIoGDRaLJv0DAIc46MMA,_4KDBKrPJ4oGxrrKJGHMyg,_4KDBKrPJ4oGxrrKJGHMyg_s3,I used the yelp wait list feature and we went straight to my seat!,4.0,2019-07-07 21:10:20,1,0.9960875511169434,3,"wait, yelp, waitlist, table, minutes"
D_sIoGDRaLJv0DAIc46MMA,RWTJkG5Jz8Y5YT_9C3qLPQ,RWTJkG5Jz8Y5YT_9C3qLPQ_s4,Bloody Mary with bacon infused vodka was next level amazing.,5.0,2019-06-01 16:36:52,1,0.9996548891067504,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,RWTJkG5Jz8Y5YT_9C3qLPQ,RWTJkG5Jz8Y5YT_9C3qLPQ_s5,Thank you to our server Liz who provided impeccable service!,5.0,2019-06-01 16:36:52,1,0.9998082518577576,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,RWTJkG5Jz8Y5YT_9C3qLPQ,RWTJkG5Jz8Y5YT_9C3qLPQ_s8,Valet parking was a nice touch so we didn't have to drive around looking for a spot.,5.0,2019-06-01 16:36:52,1,0.9994315505027772,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,_YVL1xPTsrmbPP3kjjtfuA,_YVL1xPTsrmbPP3kjjtfuA_s1,"There was a short wait this morning, but that is a reflection of the food and the service.",5.0,2019-05-19 20:49:41,0,0.7448557019233704,-1,
D_sIoGDRaLJv0DAIc46MMA,_YVL1xPTsrmbPP3kjjtfuA,_YVL1xPTsrmbPP3kjjtfuA_s2,It was well worth it.,5.0,2019-05-19 20:49:41,1,0.9998630285263062,7,"experience, great experience, experience good, thank, good"
D_sIoGDRaLJv0DAIc46MMA,_YVL1xPTsrmbPP3kjjtfuA,_YVL1xPTsrmbPP3kjjtfuA_s3,Absolutely delicious food and stellar service from Monica K!,5.0,2019-05-19 20:49:41,1,0.999886393547058,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,_YVL1xPTsrmbPP3kjjtfuA,_YVL1xPTsrmbPP3kjjtfuA_s5,"However, I would expect nothing less from Ruby Slipper!",5.0,2019-05-19 20:49:41,1,0.9888823628425598,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,AG2FDumc34w-XUakKbNDQw,AG2FDumc34w-XUakKbNDQw_s1,This please should have 5stars great service.,5.0,2019-07-08 17:09:41,1,0.9995892643928528,6,"review, stars, charged, star, details"
D_sIoGDRaLJv0DAIc46MMA,AG2FDumc34w-XUakKbNDQw,AG2FDumc34w-XUakKbNDQw_s2,Amazing food and the staff is wonderful.,5.0,2019-07-08 17:09:41,1,0.9998847246170044,-1,
D_sIoGDRaLJv0DAIc46MMA,AG2FDumc34w-XUakKbNDQw,AG2FDumc34w-XUakKbNDQw_s3,I love the art work on every wall.,5.0,2019-07-08 17:09:41,1,0.9998586177825928,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,AG2FDumc34w-XUakKbNDQw,AG2FDumc34w-XUakKbNDQw_s4,It isn't to pricey parking is horrible if you go after 12 so I suggest you go early.,5.0,2019-07-08 17:09:41,1,0.6399248838424683,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,AG2FDumc34w-XUakKbNDQw,AG2FDumc34w-XUakKbNDQw_s5,It was packed when we went but it wasn't a long wait.,5.0,2019-07-08 17:09:41,1,0.8192419409751892,3,"wait, yelp, waitlist, table, minutes"
D_sIoGDRaLJv0DAIc46MMA,ginEfJuRQtAgl8Tx0sH-KQ,ginEfJuRQtAgl8Tx0sH-KQ_s1,Ok - nothing to write home about.,3.0,2019-08-06 21:39:32,0,0.998644769191742,6,"review, stars, charged, star, details"
D_sIoGDRaLJv0DAIc46MMA,ginEfJuRQtAgl8Tx0sH-KQ,ginEfJuRQtAgl8Tx0sH-KQ_s2,Parking is horrendous as previous reviews have mentioned.,3.0,2019-08-06 21:39:32,0,0.9986770749092102,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,ginEfJuRQtAgl8Tx0sH-KQ,ginEfJuRQtAgl8Tx0sH-KQ_s3,Food and service are average at best.,3.0,2019-08-06 21:39:32,1,0.9883819222450256,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,5YPBxdqk4hY0K9PaOLHoNw,5YPBxdqk4hY0K9PaOLHoNw_s1,Went for breakfast we sat outside because we had a puppy with us.,5.0,2019-11-21 17:25:50,0,0.9138833284378052,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,5YPBxdqk4hY0K9PaOLHoNw,5YPBxdqk4hY0K9PaOLHoNw_s2,Staff were all wonderful one gentleman even went a got a bowl of water for the puppy.,5.0,2019-11-21 17:25:50,1,0.9980940222740172,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,FqPNbjwAojXRLNeij2NG1w,FqPNbjwAojXRLNeij2NG1w_s1,"I had wanted to try Ruby Slipper for a long time, and finally got the chance to see what the hype is about.",5.0,2019-04-24 03:34:14,1,0.998964786529541,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,FqPNbjwAojXRLNeij2NG1w,FqPNbjwAojXRLNeij2NG1w_s2,"It's well deserved hype... the food was amazing, the coffee was delicious, and our server Roni was absolutely outstanding!",5.0,2019-04-24 03:34:14,1,0.999883770942688,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,FqPNbjwAojXRLNeij2NG1w,FqPNbjwAojXRLNeij2NG1w_s3,"Can't wait to go back, and we'll be asking for her again",5.0,2019-04-24 03:34:14,1,0.995284616947174,5,"definitely, soon, wait, ll, return"
D_sIoGDRaLJv0DAIc46MMA,KP4gm3lqSdR9OYnEPjdhEQ,KP4gm3lqSdR9OYnEPjdhEQ_s2,The wait wasn't too long.,4.0,2019-10-17 15:53:48,0,0.902355968952179,3,"wait, yelp, waitlist, table, minutes"
D_sIoGDRaLJv0DAIc46MMA,KP4gm3lqSdR9OYnEPjdhEQ,KP4gm3lqSdR9OYnEPjdhEQ_s3,"When the kitchen didn't get my order correct, the manager quickly took care of me.",4.0,2019-10-17 15:53:48,1,0.9942745566368104,-1,
D_sIoGDRaLJv0DAIc46MMA,KP4gm3lqSdR9OYnEPjdhEQ,KP4gm3lqSdR9OYnEPjdhEQ_s4,I would definitely return when I'm in the area.,4.0,2019-10-17 15:53:48,1,0.9952965378761292,5,"definitely, soon, wait, ll, return"
D_sIoGDRaLJv0DAIc46MMA,4w7Oe0yZ7nIc66N60KOcog,4w7Oe0yZ7nIc66N60KOcog_s1,Visited Ruby's slipper this morning and Kevin was great!!,5.0,2019-09-28 14:01:39,1,0.9998321533203124,4,"ruby, slipper, ruby slipper, brunch, metairie"
D_sIoGDRaLJv0DAIc46MMA,4w7Oe0yZ7nIc66N60KOcog,4w7Oe0yZ7nIc66N60KOcog_s2,I will definitely be back.,5.0,2019-09-28 14:01:39,1,0.9996404647827148,5,"definitely, soon, wait, ll, return"
D_sIoGDRaLJv0DAIc46MMA,4w7Oe0yZ7nIc66N60KOcog,4w7Oe0yZ7nIc66N60KOcog_s3,Great food and great service !,5.0,2019-09-28 14:01:39,1,0.9998878240585328,1,"service, server, food, jerry, staff"
D_sIoGDRaLJv0DAIc46MMA,ki5F_iJUG8todATXblgILw,ki5F_iJUG8todATXblgILw_s1,We ate here on the second day of our New Orleans vacation.,1.0,2019-05-29 00:33:35,1,0.8052417039871216,2,"parking, location, new, new orleans, orleans"
D_sIoGDRaLJv0DAIc46MMA,ki5F_iJUG8todATXblgILw,ki5F_iJUG8todATXblgILw_s2,"I thought my dish was pretty terrible, but my husband got food poisoning from the shrimp in his omelet.",1.0,2019-05-29 00:33:35,0,0.9992702603340148,0,"french, toast, eggs, french toast, breakfast"
D_sIoGDRaLJv0DAIc46MMA,ki5F_iJUG8todATXblgILw,ki5F_iJUG8todATXblgILw_s3,Our trip has been ruined.,1.0,2019-05-29 00:33:35,0,0.9998015761375428,5,"definitely, soon, wait, ll, return"
D_sIoGDRaLJv0DAIc46MMA,ki5F_iJUG8todATXblgILw,ki5F_iJUG8todATXblgILw_s4,"Needless to say, we will never eat here again.",1.0,2019-05-29 00:33:35,0,0.9864931702613832,2,"parking, location, new, new orleans, orleans"
